Unnamed: 0,invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,hour,day_name,month,shift,revenue,profit
4482,4483,WALM085,Kerrville,Home and lifestyle,84.0,1.0,2022-10-21,2026-01-09 17:51:00,Ewallet,6.0,0.33,84.0,17,Friday,10,Afternoon,84.0,27.720000000000002
4483,4484,WALM036,Allen,Fashion accessories,49.0,2.0,2021-12-27,2026-01-09 18:07:00,Ewallet,9.0,0.48,98.0,18,Monday,12,Evening,98.0,47.04
4484,4485,WALM081,Friendswood,Home and lifestyle,48.0,1.0,2023-09-23,2026-01-09 15:40:00,Ewallet,9.0,0.33,48.0,15,Saturday,9,Afternoon,48.0,15.84
4485,4486,WALM059,Pflugerville,Fashion accessories,67.0,2.0,2020-11-05,2026-01-09 16:17:00,Ewallet,6.0,0.33,134.0,16,Thursday,11,Afternoon,134.0,44.22
4486,4487,WALM079,La Porte,Home and lifestyle,24.0,1.0,2023-12-28,2026-01-09 18:35:00,Ewallet,6.0,0.33,24.0,18,Thursday,12,Evening,24.0,7.92
4487,4488,WALM030,Richardson,Fashion accessories,60.0,1.0,2020-11-23,2026-01-09 19:22:00,Ewallet,9.0,0.48,60.0,19,Monday,11,Evening,60.0,28.799999999999997
4488,4489,WALM030,Richardson,Home and lifestyle,51.0,2.0,2021-08-13,2026-01-09 19:55:00,Ewallet,8.0,0.48,102.0,19,Friday,8,Evening,102.0,48.96
4489,4490,WALM079,La Porte,Fashion accessories,44.0,3.0,2022-09-09,2026-01-09 20:55:00,Ewallet,7.0,0.33,132.0,20,Friday,9,Evening,132.0,43.56
4490,4491,WALM079,La Porte,Home and lifestyle,75.0,3.0,2022-12-31,2026-01-09 17:38:00,Ewallet,8.0,0.33,225.0,17,Saturday,12,Afternoon,225.0,74.25
4491,4492,WALM077,Coppell,Fashion accessories,76.0,2.0,2021-11-13,2026-01-09 17:36:00,Ewallet,8.0,0.33,152.0,17,Saturday,11,Afternoon,152.0,50.160000000000004
4492,4493,WALM053,Conroe,Home and lifestyle,28.0,1.0,2020-10-15,2026-01-09 18:40:00,Ewallet,8.0,0.57,28.0,18,Thursday,10,Evening,28.0,15.959999999999999
4493,4494,WALM013,Irving,Fashion accessories,31.0,1.0,2022-08-11,2026-01-09 17:46:00,Ewallet,5.0,0.48,31.0,17,Thursday,8,Afternoon,31.0,14.879999999999999
4494,4495,WALM019,Pasadena,Home and lifestyle,36.0,1.0,2021-11-30,2026-01-09 17:56:00,Ewallet,9.0,0.48,36.0,17,Tuesday,11,Afternoon,36.0,17.28
4495,4496,WALM004,Austin,Fashion accessories,20.0,2.0,2022-09-29,2026-01-09 16:00:00,Ewallet,6.0,0.48,40.0,16,Thursday,9,Afternoon,40.0,19.2
4496,4497,WALM081,Friendswood,Home and lifestyle,45.0,1.0,2020-12-19,2026-01-09 18:36:00,Ewallet,6.0,0.33,45.0,18,Saturday,12,Evening,45.0,14.850000000000001
4497,4498,WALM030,Richardson,Fashion accessories,85.0,3.0,2021-11-05,2026-01-09 17:58:00,Ewallet,8.0,0.48,255.0,17,Friday,11,Afternoon,255.0,122.39999999999999
4498,4499,WALM076,Huntsville,Home and lifestyle,63.0,3.0,2023-08-20,2026-01-09 17:28:00,Ewallet,9.0,0.33,189.0,17,Sunday,8,Afternoon,189.0,62.370000000000005
4499,4500,WALM072,Lancaster,Fashion accessories,81.0,1.0,2021-08-18,2026-01-09 15:11:00,Ewallet,5.0,0.33,81.0,15,Wednesday,8,Afternoon,81.0,26.73
4500,4501,WALM022,Mesquite,Home and lifestyle,74.0,3.0,2022-10-07,2026-01-09 17:27:00,Ewallet,9.0,0.48,222.0,17,Friday,10,Afternoon,222.0,106.56
4501,4502,WALM095,Big Spring,Fashion accessories,72.0,2.0,2021-08-04,2026-01-09 16:21:00,Ewallet,9.0,0.33,144.0,16,Wednesday,8,Afternoon,144.0,47.52
4502,4503,WALM077,Coppell,Home and lifestyle,41.0,3.0,2020-08-07,2026-01-09 20:15:00,Ewallet,8.0,0.33,123.0,20,Friday,8,Evening,123.0,40.59
4503,4504,WALM085,Kerrville,Fashion accessories,19.0,3.0,2023-09-20,2026-01-09 15:13:00,Ewallet,6.0,0.33,57.0,15,Wednesday,9,Afternoon,57.0,18.810000000000002
4504,4505,WALM070,Hurst,Home and lifestyle,62.0,2.0,2023-10-01,2026-01-09 15:01:00,Ewallet,6.0,0.33,124.0,15,Sunday,10,Afternoon,124.0,40.92
4505,4506,WALM004,Austin,Fashion accessories,45.0,3.0,2023-11-30,2026-01-09 20:59:00,Ewallet,8.0,0.48,135.0,20,Thursday,11,Evening,135.0,64.8
4506,4507,WALM061,Cedar Park,Home and lifestyle,32.0,2.0,2020-11-11,2026-01-09 17:52:00,Ewallet,6.0,0.33,64.0,17,Wednesday,11,Afternoon,64.0,21.12
4507,4508,WALM053,Conroe,Fashion accessories,85.0,3.0,2020-12-07,2026-01-09 19:37:00,Ewallet,4.0,0.21,255.0,19,Monday,12,Evening,255.0,53.55
4508,4509,WALM095,Big Spring,Home and lifestyle,85.0,3.0,2023-09-18,2026-01-09 15:54:00,Ewallet,8.0,0.33,255.0,15,Monday,9,Afternoon,255.0,84.15
4509,4510,WALM049,North Richland Hills,Fashion accessories,80.0,1.0,2022-12-28,2026-01-09 20:06:00,Ewallet,4.0,0.48,80.0,20,Wednesday,12,Evening,80.0,38.4
4510,4511,WALM026,Denton,Home and lifestyle,60.0,2.0,2023-09-23,2026-01-09 20:53:00,Ewallet,6.0,0.48,120.0,20,Saturday,9,Evening,120.0,57.599999999999994
4511,4512,WALM049,North Richland Hills,Fashion accessories,44.0,2.0,2020-09-22,2026-01-09 20:26:00,Credit card,4.0,0.48,88.0,20,Tuesday,9,Evening,88.0,42.239999999999995
4512,4513,WALM034,College Station,Home and lifestyle,54.0,1.0,2020-11-21,2026-01-09 15:02:00,Credit card,5.0,0.48,54.0,15,Saturday,11,Afternoon,54.0,25.919999999999998
4513,4514,WALM023,Midland,Fashion accessories,34.0,1.0,2022-12-09,2026-01-09 15:54:00,Credit card,4.0,0.48,34.0,15,Friday,12,Afternoon,34.0,16.32
4514,4515,WALM020,Killeen,Home and lifestyle,84.0,3.0,2023-11-03,2026-01-09 16:18:00,Credit card,5.0,0.48,252.0,16,Friday,11,Afternoon,252.0,120.96
4515,4516,WALM069,Rockwall,Fashion accessories,81.0,1.0,2021-08-26,2026-01-09 16:21:00,Credit card,5.0,0.33,81.0,16,Thursday,8,Afternoon,81.0,26.73
4516,4517,WALM076,Huntsville,Home and lifestyle,63.0,2.0,2023-08-27,2026-01-09 17:06:00,Credit card,6.0,0.33,126.0,17,Sunday,8,Afternoon,126.0,41.580000000000005
4517,4518,WALM034,College Station,Fashion accessories,66.0,3.0,2022-11-02,2026-01-09 20:18:00,Credit card,6.0,0.48,198.0,20,Wednesday,11,Evening,198.0,95.03999999999999
4518,4519,WALM047,Flower Mound,Home and lifestyle,65.0,1.0,2022-08-26,2026-01-09 15:52:00,Credit card,8.0,0.48,65.0,15,Friday,8,Afternoon,65.0,31.2
4519,4520,WALM093,Angleton,Fashion accessories,23.0,2.0,2023-08-09,2026-01-09 20:55:00,Credit card,8.0,0.33,46.0,20,Wednesday,8,Evening,46.0,15.180000000000001
4520,4521,WALM033,Pearland,Home and lifestyle,42.0,1.0,2020-12-14,2026-01-09 16:43:00,Credit card,9.0,0.48,42.0,16,Monday,12,Afternoon,42.0,20.16
4521,4522,WALM053,Conroe,Fashion accessories,54.0,3.0,2023-10-03,2026-01-09 16:32:00,Credit card,5.0,0.21,162.0,16,Tuesday,10,Afternoon,162.0,34.019999999999996
4522,4523,WALM059,Pflugerville,Home and lifestyle,74.0,3.0,2022-09-03,2026-01-09 17:11:00,Credit card,8.0,0.33,222.0,17,Saturday,9,Afternoon,222.0,73.26
4523,4524,WALM048,Harlingen,Fashion accessories,24.0,1.0,2021-12-03,2026-01-09 19:18:00,Credit card,8.0,0.48,24.0,19,Friday,12,Evening,24.0,11.52
4524,4525,WALM031,Lewisville,Home and lifestyle,25.0,3.0,2021-09-15,2026-01-09 19:37:00,Credit card,4.0,0.48,75.0,19,Wednesday,9,Evening,75.0,36.0
4525,4526,WALM001,Houston,Fashion accessories,51.0,1.0,2021-08-29,2026-01-09 17:26:00,Credit card,7.0,0.36,51.0,17,Sunday,8,Afternoon,51.0,18.36
4526,4527,WALM067,Haltom City,Home and lifestyle,18.0,1.0,2021-12-04,2026-01-09 19:54:00,Credit card,4.0,0.33,18.0,19,Saturday,12,Evening,18.0,5.94
4527,4528,WALM044,Pharr,Fashion accessories,35.0,1.0,2020-08-09,2026-01-09 19:02:00,Credit card,8.0,0.48,35.0,19,Sunday,8,Evening,35.0,16.8
4528,4529,WALM066,Grapevine,Home and lifestyle,43.0,3.0,2022-11-12,2026-01-09 20:57:00,Credit card,4.0,0.33,129.0,20,Saturday,11,Evening,129.0,42.57
4529,4530,WALM036,Allen,Fashion accessories,84.0,2.0,2020-12-03,2026-01-09 15:11:00,Credit card,7.0,0.48,168.0,15,Thursday,12,Afternoon,168.0,80.64
4530,4531,WALM051,New Braunfels,Home and lifestyle,24.0,3.0,2020-10-27,2026-01-09 15:14:00,Credit card,6.0,0.48,72.0,15,Tuesday,10,Afternoon,72.0,34.56
4531,4532,WALM068,Burleson,Fashion accessories,74.0,2.0,2023-10-22,2026-01-09 20:09:00,Credit card,6.0,0.33,148.0,20,Sunday,10,Evening,148.0,48.84
4532,4533,WALM048,Harlingen,Home and lifestyle,65.0,1.0,2022-11-08,2026-01-09 15:02:00,Credit card,9.0,0.48,65.0,15,Tuesday,11,Afternoon,65.0,31.2
4533,4534,WALM028,Odessa,Fashion accessories,63.0,3.0,2021-10-30,2026-01-09 20:05:00,Credit card,5.0,0.48,189.0,20,Saturday,10,Evening,189.0,90.72
4534,4535,WALM081,Friendswood,Home and lifestyle,33.0,2.0,2023-12-01,2026-01-09 18:11:00,Credit card,4.0,0.33,66.0,18,Friday,12,Evening,66.0,21.78
4535,4536,WALM057,Euless,Fashion accessories,71.0,1.0,2023-12-18,2026-01-09 16:49:00,Credit card,5.0,0.33,71.0,16,Monday,12,Afternoon,71.0,23.43
4536,4537,WALM033,Pearland,Home and lifestyle,31.0,2.0,2023-10-28,2026-01-09 18:45:00,Credit card,6.0,0.48,62.0,18,Saturday,10,Evening,62.0,29.759999999999998
4537,4538,WALM057,Euless,Fashion accessories,16.0,1.0,2021-12-01,2026-01-09 16:19:00,Credit card,8.0,0.33,16.0,16,Wednesday,12,Afternoon,16.0,5.28
4538,4539,WALM040,Edinburg,Home and lifestyle,42.0,3.0,2020-08-09,2026-01-09 20:54:00,Credit card,4.0,0.48,126.0,20,Sunday,8,Evening,126.0,60.48
4539,4540,WALM040,Edinburg,Fashion accessories,62.0,2.0,2021-10-17,2026-01-09 15:32:00,Credit card,9.0,0.48,124.0,15,Sunday,10,Afternoon,124.0,59.519999999999996
4540,4541,WALM080,Nacogdoches,Home and lifestyle,51.0,2.0,2022-10-01,2026-01-09 17:02:00,Credit card,9.0,0.33,102.0,17,Saturday,10,Afternoon,102.0,33.660000000000004
4541,4542,WALM036,Allen,Fashion accessories,52.0,3.0,2021-08-29,2026-01-09 18:29:00,Credit card,9.0,0.48,156.0,18,Sunday,8,Evening,156.0,74.88
4542,4543,WALM018,Frisco,Home and lifestyle,46.0,2.0,2023-12-24,2026-01-09 16:01:00,Credit card,8.0,0.48,92.0,16,Sunday,12,Afternoon,92.0,44.16
4543,4544,WALM058,Port Arthur,Fashion accessories,49.0,1.0,2020-12-08,2026-01-09 15:44:00,Credit card,6.0,0.33,49.0,15,Tuesday,12,Afternoon,49.0,16.17
4544,4545,WALM081,Friendswood,Home and lifestyle,26.0,3.0,2020-11-12,2026-01-09 15:02:00,Credit card,7.0,0.33,78.0,15,Thursday,11,Afternoon,78.0,25.740000000000002
4545,4546,WALM024,Carrollton,Fashion accessories,17.0,1.0,2021-12-05,2026-01-09 17:36:00,Credit card,8.0,0.48,17.0,17,Sunday,12,Afternoon,17.0,8.16
4546,4547,WALM094,Alamo,Home and lifestyle,33.0,3.0,2023-09-19,2026-01-09 16:28:00,Credit card,7.0,0.33,99.0,16,Tuesday,9,Afternoon,99.0,32.67
4547,4548,WALM015,Grand Prairie,Fashion accessories,29.0,1.0,2023-12-06,2026-01-09 17:40:00,Credit card,5.0,0.48,29.0,17,Wednesday,12,Afternoon,29.0,13.92
4548,4549,WALM028,Odessa,Home and lifestyle,80.0,2.0,2023-09-07,2026-01-09 19:52:00,Credit card,8.0,0.48,160.0,19,Thursday,9,Evening,160.0,76.8
4549,4550,WALM072,Lancaster,Fashion accessories,34.0,2.0,2021-12-21,2026-01-09 15:26:00,Credit card,9.0,0.33,68.0,15,Tuesday,12,Afternoon,68.0,22.44
4550,4551,WALM044,Pharr,Home and lifestyle,31.0,3.0,2020-10-19,2026-01-09 16:24:00,Credit card,6.0,0.48,93.0,16,Monday,10,Afternoon,93.0,44.64
4551,4552,WALM085,Kerrville,Fashion accessories,52.0,2.0,2021-12-29,2026-01-09 15:32:00,Credit card,4.0,0.33,104.0,15,Wednesday,12,Afternoon,104.0,34.32
4552,4553,WALM001,Houston,Home and lifestyle,44.0,2.0,2022-10-18,2026-01-09 20:12:00,Credit card,7.0,0.36,88.0,20,Tuesday,10,Evening,88.0,31.68
4553,4554,WALM095,Big Spring,Fashion accessories,75.0,1.0,2022-12-12,2026-01-09 17:11:00,Credit card,9.0,0.33,75.0,17,Monday,12,Afternoon,75.0,24.75
4554,4555,WALM010,Laredo,Home and lifestyle,72.0,3.0,2023-11-27,2026-01-09 17:56:00,Credit card,5.0,0.48,216.0,17,Monday,11,Afternoon,216.0,103.67999999999999
4555,4556,WALM076,Huntsville,Fashion accessories,59.0,2.0,2020-12-29,2026-01-09 18:44:00,Credit card,7.0,0.33,118.0,18,Tuesday,12,Evening,118.0,38.940000000000005
4556,4557,WALM070,Hurst,Home and lifestyle,33.0,1.0,2021-12-19,2026-01-09 17:36:00,Credit card,7.0,0.33,33.0,17,Sunday,12,Afternoon,33.0,10.89
4557,4558,WALM001,Houston,Fashion accessories,68.0,1.0,2022-08-11,2026-01-09 15:01:00,Credit card,7.0,0.36,68.0,15,Thursday,8,Afternoon,68.0,24.48
4558,4559,WALM100,Canyon,Home and lifestyle,65.0,3.0,2020-10-12,2026-01-09 18:04:00,Credit card,9.0,0.18,195.0,18,Monday,10,Evening,195.0,35.1
4559,4560,WALM096,Eagle Pass,Fashion accessories,65.0,1.0,2021-08-17,2026-01-09 15:35:00,Credit card,7.0,0.18,65.0,15,Tuesday,8,Afternoon,65.0,11.7
4560,4561,WALM040,Edinburg,Home and lifestyle,36.0,1.0,2021-10-22,2026-01-09 15:36:00,Credit card,8.0,0.48,36.0,15,Friday,10,Afternoon,36.0,17.28
4561,4562,WALM093,Angleton,Fashion accessories,52.0,2.0,2023-09-19,2026-01-09 19:42:00,Credit card,6.0,0.33,104.0,19,Tuesday,9,Evening,104.0,34.32
4562,4563,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,2023-08-25,2026-01-09 15:15:00,Credit card,7.0,0.48,130.0,15,Friday,8,Afternoon,130.0,62.4
4563,4564,WALM018,Frisco,Fashion accessories,19.0,1.0,2023-08-29,2026-01-09 18:24:00,Credit card,8.0,0.48,19.0,18,Tuesday,8,Evening,19.0,9.12
4564,4565,WALM034,College Station,Home and lifestyle,40.0,1.0,2023-10-15,2026-01-09 19:05:00,Credit card,7.0,0.48,40.0,19,Sunday,10,Evening,40.0,19.2
4565,4566,WALM091,Little Elm,Fashion accessories,38.0,3.0,2022-11-03,2026-01-09 15:04:00,Credit card,4.0,0.33,114.0,15,Thursday,11,Afternoon,114.0,37.620000000000005
4566,4567,WALM100,Canyon,Home and lifestyle,56.0,1.0,2023-11-27,2026-01-09 17:33:00,Credit card,6.0,0.18,56.0,17,Monday,11,Afternoon,56.0,10.08
4567,4568,WALM094,Alamo,Fashion accessories,69.0,2.0,2022-12-23,2026-01-09 19:38:00,Credit card,9.0,0.33,138.0,19,Friday,12,Evening,138.0,45.54
4568,4569,WALM091,Little Elm,Home and lifestyle,80.0,1.0,2020-10-14,2026-01-09 18:38:00,Credit card,7.0,0.33,80.0,18,Wednesday,10,Evening,80.0,26.400000000000002
4569,4570,WALM011,Lubbock,Fashion accessories,85.0,1.0,2021-11-04,2026-01-09 16:34:00,Credit card,7.0,0.48,85.0,16,Thursday,11,Afternoon,85.0,40.8
4570,4571,WALM004,Austin,Home and lifestyle,80.0,2.0,2020-09-27,2026-01-09 19:53:00,Credit card,7.0,0.48,160.0,19,Sunday,9,Evening,160.0,76.8
4571,4572,WALM047,Flower Mound,Fashion accessories,67.0,3.0,2020-10-21,2026-01-09 20:31:00,Credit card,8.0,0.48,201.0,20,Wednesday,10,Evening,201.0,96.47999999999999
4572,4573,WALM069,Rockwall,Home and lifestyle,24.0,1.0,2020-08-01,2026-01-09 18:05:00,Credit card,6.0,0.33,24.0,18,Saturday,8,Evening,24.0,7.92
4573,4574,WALM036,Allen,Fashion accessories,52.0,3.0,2022-08-20,2026-01-09 19:57:00,Credit card,8.0,0.48,156.0,19,Saturday,8,Evening,156.0,74.88
4574,4575,WALM026,Denton,Home and lifestyle,62.0,2.0,2022-11-17,2026-01-09 19:19:00,Credit card,5.0,0.48,124.0,19,Thursday,11,Evening,124.0,59.519999999999996
4575,4576,WALM069,Rockwall,Fashion accessories,81.0,1.0,2020-10-01,2026-01-09 19:05:00,Credit card,7.0,0.33,81.0,19,Thursday,10,Evening,81.0,26.73
4576,4577,WALM017,McKinney,Home and lifestyle,58.0,2.0,2023-08-21,2026-01-09 16:24:00,Credit card,6.0,0.48,116.0,16,Monday,8,Afternoon,116.0,55.68
4577,4578,WALM093,Angleton,Fashion accessories,57.0,1.0,2022-11-08,2026-01-09 17:26:00,Credit card,5.0,0.33,57.0,17,Tuesday,11,Afternoon,57.0,18.810000000000002
4578,4579,WALM067,Haltom City,Home and lifestyle,74.0,1.0,2023-08-23,2026-01-09 17:09:00,Credit card,9.0,0.33,74.0,17,Wednesday,8,Afternoon,74.0,24.42
4579,4580,WALM079,La Porte,Fashion accessories,73.0,3.0,2021-12-26,2026-01-09 19:56:00,Credit card,6.0,0.33,219.0,19,Sunday,12,Evening,219.0,72.27000000000001
4580,4581,WALM030,Richardson,Home and lifestyle,50.0,1.0,2020-12-17,2026-01-09 17:23:00,Credit card,4.0,0.48,50.0,17,Thursday,12,Afternoon,50.0,24.0
4581,4582,WALM053,Conroe,Fashion accessories,68.0,1.0,2020-09-29,2026-01-09 19:17:00,Credit card,8.0,0.21,68.0,19,Tuesday,9,Evening,68.0,14.28
4582,4583,WALM095,Big Spring,Home and lifestyle,73.0,1.0,2020-09-09,2026-01-09 15:09:00,Credit card,8.0,0.33,73.0,15,Wednesday,9,Afternoon,73.0,24.09
4583,4584,WALM009,Plano,Fashion accessories,33.0,3.0,2021-10-26,2026-01-09 15:57:00,Credit card,4.0,0.48,99.0,15,Tuesday,10,Afternoon,99.0,47.519999999999996
4584,4585,WALM096,Eagle Pass,Home and lifestyle,64.0,3.0,2020-11-17,2026-01-09 20:56:00,Credit card,4.0,0.18,192.0,20,Tuesday,11,Evening,192.0,34.56
4585,4586,WALM052,Mansfield,Fashion accessories,42.0,3.0,2022-08-01,2026-01-09 18:32:00,Credit card,5.0,0.57,126.0,18,Monday,8,Evening,126.0,71.82
4586,4587,WALM059,Pflugerville,Home and lifestyle,55.0,3.0,2023-12-20,2026-01-09 18:10:00,Credit card,6.0,0.33,165.0,18,Wednesday,12,Evening,165.0,54.45
4587,4588,WALM005,Fort Worth,Fashion accessories,58.0,2.0,2020-12-28,2026-01-09 18:22:00,Credit card,4.0,0.48,116.0,18,Monday,12,Evening,116.0,55.68
4588,4589,WALM033,Pearland,Home and lifestyle,48.0,3.0,2021-11-28,2026-01-09 17:15:00,Credit card,8.0,0.48,144.0,17,Sunday,11,Afternoon,144.0,69.12
4589,4590,WALM091,Little Elm,Fashion accessories,46.0,3.0,2020-12-25,2026-01-09 19:50:00,Credit card,6.0,0.33,138.0,19,Friday,12,Evening,138.0,45.54
4590,4591,WALM090,Brownwood,Home and lifestyle,29.0,3.0,2023-12-22,2026-01-09 19:08:00,Credit card,8.0,0.33,87.0,19,Friday,12,Evening,87.0,28.71
4591,4592,WALM076,Huntsville,Fashion accessories,36.0,2.0,2021-11-20,2026-01-09 20:18:00,Credit card,7.0,0.33,72.0,20,Saturday,11,Evening,72.0,23.76
4592,4593,WALM061,Cedar Park,Home and lifestyle,82.0,1.0,2020-08-30,2026-01-09 18:43:00,Credit card,9.0,0.33,82.0,18,Sunday,8,Evening,82.0,27.060000000000002
4593,4594,WALM034,College Station,Fashion accessories,23.0,3.0,2022-09-21,2026-01-09 20:33:00,Credit card,9.0,0.48,69.0,20,Wednesday,9,Evening,69.0,33.12
4594,4595,WALM042,Bryan,Home and lifestyle,71.0,1.0,2020-10-01,2026-01-09 17:25:00,Credit card,6.0,0.48,71.0,17,Thursday,10,Afternoon,71.0,34.08
4595,4596,WALM021,McAllen,Fashion accessories,46.0,2.0,2022-08-31,2026-01-09 20:53:00,Credit card,4.0,0.48,92.0,20,Wednesday,8,Evening,92.0,44.16
4596,4597,WALM071,Lufkin,Home and lifestyle,25.0,1.0,2022-10-05,2026-01-09 20:51:00,Credit card,6.0,0.33,25.0,20,Wednesday,10,Evening,25.0,8.25
4597,4598,WALM014,Amarillo,Fashion accessories,57.0,1.0,2022-11-14,2026-01-09 15:05:00,Credit card,6.0,0.48,57.0,15,Monday,11,Afternoon,57.0,27.36
4598,4599,WALM057,Euless,Home and lifestyle,64.0,1.0,2020-11-04,2026-01-09 20:01:00,Credit card,6.0,0.33,64.0,20,Wednesday,11,Evening,64.0,21.12
4599,4600,WALM049,North Richland Hills,Fashion accessories,54.0,1.0,2020-10-22,2026-01-09 16:05:00,Credit card,6.0,0.48,54.0,16,Thursday,10,Afternoon,54.0,25.919999999999998
4600,4601,WALM026,Denton,Home and lifestyle,66.0,3.0,2023-08-09,2026-01-09 18:51:00,Credit card,6.0,0.48,198.0,18,Wednesday,8,Evening,198.0,95.03999999999999
4601,4602,WALM070,Hurst,Fashion accessories,33.0,2.0,2020-10-05,2026-01-09 20:53:00,Credit card,9.0,0.33,66.0,20,Monday,10,Evening,66.0,21.78
4602,4603,WALM021,McAllen,Home and lifestyle,79.0,3.0,2022-08-17,2026-01-09 18:40:00,Credit card,7.0,0.48,237.0,18,Wednesday,8,Evening,237.0,113.75999999999999
4603,4604,WALM002,Dallas,Fashion accessories,25.0,2.0,2022-09-05,2026-01-09 16:31:00,Credit card,5.0,0.36,50.0,16,Monday,9,Afternoon,50.0,18.0
4604,4605,WALM085,Kerrville,Home and lifestyle,78.0,2.0,2020-10-20,2026-01-09 15:04:00,Credit card,5.0,0.33,156.0,15,Tuesday,10,Afternoon,156.0,51.480000000000004
4605,4606,WALM053,Conroe,Fashion accessories,35.0,3.0,2022-08-25,2026-01-09 19:16:00,Credit card,9.0,0.21,105.0,19,Thursday,8,Evening,105.0,22.05
4606,4607,WALM061,Cedar Park,Home and lifestyle,35.0,2.0,2020-08-29,2026-01-09 16:13:00,Credit card,8.0,0.33,70.0,16,Saturday,8,Afternoon,70.0,23.1
4607,4608,WALM008,Corpus Christi,Fashion accessories,47.0,1.0,2023-08-01,2026-01-09 19:23:00,Credit card,6.0,0.48,47.0,19,Tuesday,8,Evening,47.0,22.56
4608,4609,WALM100,Canyon,Home and lifestyle,49.0,1.0,2023-12-18,2026-01-09 17:16:00,Credit card,8.0,0.18,49.0,17,Monday,12,Afternoon,49.0,8.82
4609,4610,WALM080,Nacogdoches,Fashion accessories,61.0,1.0,2023-08-14,2026-01-09 18:26:00,Credit card,4.0,0.33,61.0,18,Monday,8,Evening,61.0,20.130000000000003
4610,4611,WALM002,Dallas,Home and lifestyle,21.0,3.0,2023-09-30,2026-01-09 18:19:00,Credit card,4.0,0.36,63.0,18,Saturday,9,Evening,63.0,22.68
4611,4612,WALM030,Richardson,Fashion accessories,16.0,1.0,2023-12-16,2026-01-09 17:52:00,Credit card,9.0,0.48,16.0,17,Saturday,12,Afternoon,16.0,7.68
4612,4613,WALM094,Alamo,Home and lifestyle,48.0,1.0,2021-12-24,2026-01-09 18:36:00,Credit card,9.0,0.33,48.0,18,Friday,12,Evening,48.0,15.84
4613,4614,WALM069,Rockwall,Fashion accessories,55.0,1.0,2022-12-13,2026-01-09 15:07:00,Credit card,9.0,0.33,55.0,15,Tuesday,12,Afternoon,55.0,18.150000000000002
4614,4615,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-12-22,2026-01-09 16:33:00,Credit card,6.0,0.48,41.0,16,Wednesday,12,Afternoon,41.0,19.68
4615,4616,WALM064,Bedford,Fashion accessories,23.0,3.0,2020-12-01,2026-01-09 16:21:00,Credit card,5.0,0.33,69.0,16,Tuesday,12,Afternoon,69.0,22.77
4616,4617,WALM069,Rockwall,Home and lifestyle,40.0,1.0,2021-11-22,2026-01-09 16:08:00,Credit card,5.0,0.33,40.0,16,Monday,11,Afternoon,40.0,13.200000000000001
4617,4618,WALM058,Port Arthur,Fashion accessories,85.0,2.0,2022-09-28,2026-01-09 20:54:00,Credit card,8.0,0.33,170.0,20,Wednesday,9,Evening,170.0,56.1
4618,4619,WALM060,DeSoto,Home and lifestyle,49.0,3.0,2023-12-10,2026-01-09 19:41:00,Credit card,4.0,0.33,147.0,19,Sunday,12,Evening,147.0,48.510000000000005
4619,4620,WALM094,Alamo,Fashion accessories,52.0,2.0,2021-10-05,2026-01-09 16:19:00,Credit card,5.0,0.33,104.0,16,Tuesday,10,Afternoon,104.0,34.32
4620,4621,WALM076,Huntsville,Home and lifestyle,44.0,1.0,2022-12-10,2026-01-09 20:23:00,Credit card,6.0,0.33,44.0,20,Saturday,12,Evening,44.0,14.520000000000001
4621,4622,WALM095,Big Spring,Fashion accessories,21.0,1.0,2022-08-19,2026-01-09 15:23:00,Credit card,5.0,0.33,21.0,15,Friday,8,Afternoon,21.0,6.930000000000001
4622,4623,WALM015,Grand Prairie,Home and lifestyle,21.0,2.0,2020-08-12,2026-01-09 15:33:00,Credit card,4.0,0.48,42.0,15,Wednesday,8,Afternoon,42.0,20.16
4623,4624,WALM098,Mineral Wells,Fashion accessories,53.0,2.0,2021-11-01,2026-01-09 19:46:00,Credit card,4.0,0.18,106.0,19,Monday,11,Evening,106.0,19.08
4624,4625,WALM059,Pflugerville,Home and lifestyle,25.0,1.0,2023-11-12,2026-01-09 18:24:00,Credit card,6.0,0.33,25.0,18,Sunday,11,Evening,25.0,8.25
4625,4626,WALM042,Bryan,Fashion accessories,26.0,3.0,2022-09-04,2026-01-09 17:33:00,Credit card,5.0,0.48,78.0,17,Sunday,9,Afternoon,78.0,37.44
4626,4627,WALM052,Mansfield,Home and lifestyle,83.0,3.0,2022-08-23,2026-01-09 18:08:00,Credit card,8.0,0.57,249.0,18,Tuesday,8,Evening,249.0,141.92999999999998
4627,4628,WALM011,Lubbock,Fashion accessories,24.0,1.0,2021-09-19,2026-01-09 15:21:00,Credit card,5.0,0.48,24.0,15,Sunday,9,Afternoon,24.0,11.52
4628,4629,WALM002,Dallas,Home and lifestyle,41.0,3.0,2020-09-13,2026-01-09 21:00:00,Credit card,4.0,0.36,123.0,21,Sunday,9,Evening,123.0,44.28
4629,4630,WALM079,La Porte,Fashion accessories,43.0,1.0,2020-10-21,2026-01-09 19:02:00,Credit card,7.0,0.33,43.0,19,Wednesday,10,Evening,43.0,14.190000000000001
